交易日期,总市值,净利润,股票数量,平均市盈率
2014-01-06,1437978509600.0,27005170196.5387,322,53.24826687388581
2014-01-07,1483996016600.0,27439922259.9066,327,54.08164070378278
2014-01-08,1533691685920.0,27433515853.386093,326,55.90576483585125
2014-01-09,1495552631640.0,27390206434.77424,326,54.60172909618039
2014-01-10,1412257565000.0,25759673684.95179,324,54.824357725657386
2014-01-13,1385499047980.0,25388204266.060482,320,54.572550049637265
2014-01-14,1431597192500.0,25402820842.604523,320,56.355835494418265
2014-01-15,1454887089100.0,25377051364.209785,321,57.33081705275981
2014-01-16,1416979970930.0,25551117822.99642,317,55.45667241433543
2014-01-17,1458929475280.0,26128012003.165474,320,55.837752795859366
2014-01-20,1445633419610.0,26538716979.63807,320,54.47261903125037
2014-01-21,1465482704690.0,26186410028.195015,320,55.96348270389522
2014-01-22,1513821380450.0,26359941426.333027,322,57.428859797758285
2014-01-23,1558855787620.0,26626826414.349728,323,58.54455815958231
2014-01-24,1585526033940.0,26700039022.776005,324,59.382910736103966
2014-01-27,1580883679660.0,26700039427.87479,324,59.20903914507184
2014-01-28,1569332939500.0,26796688879.555714,324,58.56443482826373
2014-01-29,1598021860190.0,26795235989.21705,323,59.63828274671948
2014-01-30,1592453232410.0,26709986412.707268,323,59.620143859466395
2014-02-07,1628230098230.0,26651392493.2954,323,61.09362198015013
2014-02-10,1644342344230.0,26283931801.641476,320,62.560744588726564
2014-02-11,1626651838570.0,26302779829.559315,320,61.84334314131897
2014-02-12,1649778588980.0,26302779749.22771,320,62.72259452077266
2014-02-13,1586613191280.0,26316179170.669216,320,60.29040845900475
2014-02-14,1626124016260.0,26316178634.978348,320,61.79179883277677
2014-02-17,1677101133200.0,26279895364.46328,319,63.8168877745169
2014-02-18,1677193394480.0,26241011788.057556,321,63.914966695121905
2014-02-19,1669769635740.0,26193867655.72833,319,63.746585944700634
2014-02-20,1590816827450.0,25677200369.395283,316,61.95445003989214
2014-02-21,1598437878100.0,25717952375.00856,317,62.152610549714026
2014-02-24,1637206741900.0,25748777870.41995,319,63.58386212111503
2014-02-25,1533667954780.0,25702003267.449074,319,59.671144650516446
2014-02-26,1522999951240.0,25677497065.65411,318,59.31263266609989
2014-02-27,1510602415770.0,26149560660.70188,321,57.767793324350784
2014-02-28,1505969528920.0,26000500663.287205,323,57.920789619502756
2014-03-03,1524583132020.0,25912230536.618843,321,58.83642976491267
2014-03-04,1576929966320.0,26447517517.416725,326,59.62487652315685
2014-03-05,1587774330460.0,26509739519.431328,327,59.89399968627304
2014-03-06,1579207631790.0,26454304561.73974,325,59.695677431414026
2014-03-07,1572404145100.0,26399983796.697796,324,59.56079962809227
2014-03-10,1517122963450.0,26403251916.951294,325,57.45970110886166
2014-03-11,1494302237480.0,26150980441.42245,325,57.1413466056158
2014-03-12,1484048454790.0,26047469065.57285,324,56.9747659956521
2014-03-13,1501633034230.0,25689824998.481956,320,58.4524431100147
2014-03-14,1481030187150.0,25453760832.471893,318,58.185122304623015
2014-03-17,1540779775240.0,25567708696.03387,318,60.262724108672664
2014-03-18,1548760122460.0,25405782117.88065,317,60.96093067609121
2014-03-19,1541482720560.0,25633392159.91497,318,60.13572885490132
2014-03-20,1472026470650.0,25463342019.224575,319,57.80963353273244
2014-03-21,1486789906790.0,25615606043.498245,320,58.042347476193214
2014-03-24,1459257130660.0,25338260089.07398,319,57.59105501049147
2014-03-25,1480428643490.0,25653994992.63903,320,57.707528356296294
2014-03-26,1505452337220.0,25672029992.86852,319,58.64173334318332
2014-03-27,1430897448870.0,25171097932.652508,317,56.84684286313185
2014-03-28,1372759031380.0,25114980119.251358,316,54.65897344381095
2014-03-31,1355342138610.0,24927196373.043556,313,54.372024768725154
2014-04-01,1391613703020.0,24928529013.590523,313,55.82414037592514
2014-04-02,1367673319860.0,24972989779.236507,314,54.76610257523653
2014-04-03,1368715460090.0,25298711107.30523,314,54.102181501838295
2014-04-04,1407244581240.0,25481236993.53166,318,55.22669804441696
2014-04-08,1408793752710.0,25393613955.292007,316,55.478269268420085
2014-04-09,1453295013930.0,25817518054.910152,318,56.291042804310244
2014-04-10,1448194599890.0,25533550701.551178,317,56.71732133212563
2014-04-11,1421421143920.0,25457240515.098194,315,55.83563320922324
2014-04-14,1445643027690.0,25615288114.70617,316,56.436727208234366
2014-04-15,1431780428950.0,25403697706.1212,314,56.36110323439262
2014-04-16,1427762908990.0,25428855074.26011,315,56.14735326543375
2014-04-17,1440052486620.0,25452393214.89573,316,56.57827436742669
2014-04-18,1457185295330.0,25573986823.11769,318,56.97919942669136
2014-04-21,1432569571040.0,24592634645.136597,316,58.25197632183353
2014-04-22,1402033755260.0,25276489368.51374,321,55.467898837505366
2014-04-23,1417919261600.0,26356522082.252502,325,53.797661814977246
2014-04-24,1424284722180.0,26560530125.614975,327,53.62410747993391
2014-04-25,1419713094310.0,27147296905.85857,336,52.29666508725649
2014-04-28,1378124903500.0,28014707896.15023,339,49.192906405045235
2014-04-29,1405558197500.0,28184297972.244343,342,49.87025750594114
2014-04-30,1424250441250.0,28071118796.98387,342,50.73721683665241
2014-05-05,1448210159920.0,27990043162.171524,341,51.74019030728943
2014-05-06,1468393268100.0,27992483979.856632,341,52.456697632002026
2014-05-07,1444384724700.0,28153764952.930576,342,51.30343053992327
2014-05-08,1434847609420.0,28152648616.18077,342,50.966700468648604
2014-05-09,1403815676780.0,28134650964.413223,341,49.896324591182925
2014-05-12,1447073640850.0,28293642068.908356,342,51.144834494113326
2014-05-13,1448777044040.0,28130548351.838333,343,51.50191265096055
2014-05-14,1451374796800.0,27989669996.197086,343,51.85394458016819
2014-05-15,1437111308570.0,28320765178.965176,345,50.744084755075505
2014-05-16,1411617906330.0,28332621708.240807,345,49.823059823631425
2014-05-19,1401557755070.0,27857018419.975574,343,50.3125544141141
2014-05-20,1429854776060.0,27906514512.795944,344,51.23731146734109
2014-05-21,1446145916890.0,27916846768.999355,343,51.80190760282757
2014-05-22,1454757782830.0,27845975353.57865,342,52.24301768417102
2014-05-23,1488900404980.0,28029453818.667633,342,53.119137269395935
2014-05-26,1517704307440.0,27647088328.91193,342,54.89562913042316
2014-05-27,1514999383270.0,27858390729.188858,343,54.38215717473755
2014-05-28,1536672167900.0,27589238799.499527,341,55.69824448827764
2014-05-29,1504635318050.0,27546198369.62082,341,54.62224942478375
2014-05-30,1508717708700.0,27608132570.26263,340,54.64758273165768
2014-06-03,1508785219090.0,27626061455.35507,339,54.61456101979152
2014-06-04,1522169041350.0,27714768429.238865,342,54.92266858503221
2014-06-05,1547507491310.0,27653722686.458904,339,55.96018694682876
2014-06-06,1542932721800.0,27650356082.624535,339,55.80154979521504
2014-06-09,1524130114200.0,27774127507.244125,341,54.8758953382954
2014-06-10,1574900409230.0,28341557175.985992,342,55.56859136040784
2014-06-11,1590030889260.0,28281804323.539295,342,56.220984738820135
2014-06-12,1584900898480.0,28112077932.81629,341,56.37793486015793
2014-06-13,1610026186060.0,28166157955.51958,340,57.161725379889496
2014-06-16,1631876664370.0,28231290977.697456,340,57.80382716678356
2014-06-17,1645774916230.0,28573880735.470867,344,57.597178747476825
2014-06-18,1623965100590.0,28486544496.618736,344,57.008146452538654
2014-06-19,1562973710420.0,28445128717.251293,343,54.946972676980494
2014-06-20,1598250975370.0,28495408245.114193,345,56.08801816847229
2014-06-23,1622246961130.0,28296495606.59794,341,57.33031339583047
2014-06-24,1638134158530.0,28461671185.221634,342,57.555796631526704
2014-06-25,1633223606500.0,28370346522.715927,341,57.56798230124859
2014-06-26,1681510792140.0,28493664067.20307,342,59.013498164859094
2014-06-27,1697761223970.0,28360814440.16438,344,59.86292204520202
2014-06-30,1725552208920.0,28380104743.195976,344,60.80147429102406
2014-07-01,1745321203500.0,28616742223.861397,345,60.989514104953045
2014-07-02,1752713839770.0,28535675178.4662,344,61.421845770540784
2014-07-03,1742326835310.0,28349896164.93508,340,61.45796179193836
2014-07-04,1737030969210.0,28449876862.56991,340,61.055834357417744
2014-07-07,1717780210130.0,28222627317.19858,338,60.86535427136517
2014-07-08,1751362252430.0,28655016366.940575,341,61.11887112549532
2014-07-09,1713997459550.0,28721706677.711655,341,59.676031051458374
2014-07-10,1663740009610.0,28228550553.516026,337,58.93820182002833
2014-07-11,1639108044910.0,27741149353.121475,332,59.085801530626384
2014-07-14,1640018757710.0,27777783505.628548,332,59.040663103220126
2014-07-15,1606599394610.0,27785602400.000923,332,57.82129073472766
2014-07-16,1584334691960.0,27982553551.42648,335,56.6186602322873
2014-07-17,1559840845180.0,27702155369.64465,330,56.30756251151619
2014-07-18,1525965115910.0,27515152872.50538,330,55.459081873204
2014-07-21,1535301362770.0,27493655407.93543,327,55.8420239138834
2014-07-22,1560339361630.0,27492923475.73632,327,56.75421760828986
2014-07-23,1523208031660.0,27758784397.65772,330,54.87300920095507
2014-07-24,1500661036680.0,27717952061.246136,330,54.140400898454175
2014-07-25,1519625024650.0,27993093516.615665,332,54.285712429317854
2014-07-28,1524836460230.0,27805111598.234478,330,54.840148900061294
2014-07-29,1529422648760.0,27041926817.406258,329,56.55745831600825
2014-07-30,1542638874050.0,27201596534.944187,329,56.711335750762586
2014-07-31,1550953551210.0,27855826678.86326,330,55.67788632124313
2014-08-01,1534187410010.0,28425544174.308075,330,53.97213860189344
2014-08-04,1536813267140.0,28497815406.05612,330,53.92740619736799
2014-08-05,1574543838140.0,28509817644.238438,330,55.22812729944628
2014-08-06,1565505320590.0,28670347563.96109,327,54.603639425629275
2014-08-07,1565589069870.0,28923405769.646763,328,54.128793902721654
2014-08-08,1613537519140.0,30037578735.517838,328,53.71729636890066
2014-08-11,1641663055420.0,30102248854.656246,329,54.536226291480745
2014-08-12,1645921240880.0,30470963959.96928,329,54.016054203021
2014-08-13,1633258505610.0,30674522837.861217,328,53.24478930749943
2014-08-14,1626459660870.0,30660085468.230972,326,53.04811242471215
2014-08-15,1643597948520.0,30946065540.581387,327,53.111693516083776
2014-08-18,1682555182540.0,30982199666.266796,326,54.30715703417128
2014-08-19,1690510038570.0,31176784816.59608,327,54.2233603790377
2014-08-20,1691062616540.0,32025960107.077934,328,52.80287026168701
2014-08-21,1696800455700.0,32222038806.26955,331,52.65962423736663
2014-08-22,1705857926390.0,32178335643.606564,329,53.01262145075962
2014-08-25,1708939756220.0,32309884532.374542,327,52.89216538386698
2014-08-26,1674408140840.0,33793998614.260662,328,49.54749983724684
2014-08-27,1682752986930.0,33749952291.834038,327,49.859418240930374
2014-08-28,1661471597510.0,33646106060.386566,326,49.38079891111509
2014-08-29,1702655505240.0,34096717975.89133,327,49.9360526853022
2014-09-01,1739014687010.0,33984736164.161118,327,51.17046307524059
2014-09-02,1767345105010.0,33946714513.178936,329,52.06233152029702
2014-09-03,1801531395510.0,34107357855.99667,331,52.81943570991851
2014-09-04,1798344299680.0,33763410444.563614,329,53.26311163478922
2014-09-05,1809648712670.0,33796946125.92944,332,53.544740578842266
2014-09-09,1813594291270.0,33698034403.10841,330,53.818993404039865
2014-09-10,1827324619720.0,33846639109.549862,328,53.988362442887826
2014-09-11,1810266071920.0,33739553770.106453,324,53.65412015389225
2014-09-12,1828411287330.0,33881565585.832893,328,53.9647816066246
2014-09-15,1832232450050.0,34063249397.859882,325,53.789127063289364
2014-09-16,1758337120620.0,34015247983.076065,325,51.69261507353533
2014-09-17,1746386019570.0,33862980275.200966,323,51.572129959539886
2014-09-18,1753559658640.0,33863034036.35049,323,51.78389085743558
2014-09-19,1764455156550.0,33743810060.203022,322,52.2897430195938
2014-09-22,1732254187610.0,33735996696.776333,320,51.34735467221358
2014-09-23,1765379988040.0,33887672274.668747,321,52.09505019203201
2014-09-24,1792881008860.0,33887672448.495583,321,52.90658458721008
2014-09-25,1806093614480.0,34158046423.48806,324,52.87461677662215
2014-09-26,1824959139390.0,34131534524.528706,327,53.468417544440875
2014-09-29,1826457730940.0,33647248050.383255,324,54.28252938264281
2014-09-30,1840338543780.0,33517963582.64837,325,54.906036855195744
2014-10-08,1861194335130.0,33415988009.306114,324,55.69771974456271
2014-10-09,1887255355380.0,33781107373.443916,326,55.86718441514483
2014-10-10,1891641782990.0,33671781165.125393,328,56.178845238790494
2014-10-13,1858913564340.0,33326128568.919777,322,55.779463266958594
2014-10-14,1846600908500.0,33285852900.636883,323,55.47704948442729
2014-10-15,1841921626080.0,33251876723.731934,322,55.393012592441636
2014-10-16,1836456657940.0,33674609011.69888,326,54.53535206012332
2014-10-17,1806459478340.0,33491048930.25831,328,53.93857571023731
2014-10-20,1848623879880.0,33798358605.773373,330,54.69567032655312
2014-10-21,1845966132290.0,33817789569.626144,332,54.58565316604775
2014-10-22,1837746907420.0,34141200385.502724,335,53.82783518649675
2014-10-23,1783502778600.0,33815082312.32688,333,52.74281937648413
2014-10-24,1810609033530.0,33565759489.942497,336,53.94214404928103
2014-10-27,1830514293970.0,32763993685.62402,338,55.86969377219669
2014-10-28,1894735274320.0,33240953960.15931,341,57.00002703264535
2014-10-29,1892115436500.0,32796973065.647686,339,57.69177029577299
2014-10-30,1920361552730.0,33751226311.256153,343,56.89753418202623
2014-10-31,1903144514860.0,33714806979.762093,343,56.44832894942557
2014-11-03,1921383849480.0,33537785494.374184,341,57.29012280200503
2014-11-04,1909796083330.0,33811677959.929066,343,56.48332761223325
2014-11-05,1919871168430.0,33903197643.41263,346,56.628026318426926
2014-11-06,1954890605420.0,33845249078.315857,345,57.75967554254074
2014-11-07,1948647700610.0,33754669325.26411,348,57.729722718732425
2014-11-10,1958473968030.0,33977863748.804844,346,57.63970279323074
2014-11-11,1877815662220.0,33958246611.943417,346,55.297780350047745
2014-11-12,1907597602190.0,33884573522.968372,346,56.296934087039666
2014-11-13,1850086576150.0,33884572746.996517,346,54.59967254018244
2014-11-14,1837994709120.0,33884571487.059578,346,54.24281991648987
2014-11-17,1846408120330.0,33347674668.1082,342,55.368421897668284
2014-11-18,1855942289070.0,33574138272.008137,343,55.2789255239757
2014-11-19,1913844875140.0,33866817403.174904,344,56.51091604966055
2014-11-20,1859863107650.0,33568654841.473125,337,55.404755312154826
2014-11-21,1897697788650.0,33584921200.99735,338,56.50445857212984
2014-11-24,1885366598080.0,33128302828.033382,334,56.91105300101853
2014-11-25,1928668542610.0,33150627315.979202,335,58.178945581531934
2014-11-26,1944053757540.0,33030980843.417877,333,58.85546562349189
2014-11-27,1955307608170.0,32973318514.02639,331,59.299691274271936
2014-11-28,1990033473030.0,33293727081.739605,333,59.77202456619706
2014-12-01,1931998326230.0,32233904594.371254,330,59.93683826213748
2014-12-02,2017273439440.0,33889496136.732147,335,59.52503487514285
2014-12-03,2075314131570.0,34337636947.902103,337,60.43846682631997
2014-12-04,2083948612670.0,34206311844.834427,334,60.92292621675031
2014-12-05,2010574337980.0,34027130629.138172,334,59.08738999750692
2014-12-08,1991415475060.0,34237988229.779922,333,58.16391610672624
2014-12-09,1893443713730.0,34408642786.319984,334,55.02814294328359
2014-12-10,2004845440080.0,34735195324.33678,336,57.71798377294082
2014-12-11,2017055543100.0,34418932902.97713,334,58.60308187897165
2014-12-12,2074082906910.0,34374136776.36602,337,60.33847250925115
2014-12-15,2125622923550.0,34334097737.630806,337,61.90996891175847
2014-12-16,2113202107930.0,34179423627.031227,339,61.82673327056187
2014-12-17,2090102322730.0,34315394068.008644,337,60.90859159558795
2014-12-18,2079298680380.0,34210757171.842606,338,60.77908974465437
2014-12-19,2007755467650.0,33986175511.432568,337,59.07565171534566
2014-12-22,1875200416230.0,33818944659.247387,336,55.4482239207677
2014-12-23,1866116269910.0,34226227189.848637,339,54.522990791794975
2014-12-24,1911194717190.0,34212636676.257286,340,55.862245733206564
2014-12-25,1939213200350.0,34531300452.30279,341,56.1581282763615
2014-12-26,1938364794270.0,34531460517.20537,341,56.1332988885369
2014-12-29,1872768938210.0,34403300518.38029,342,54.43573465311724
2014-12-30,1854438559280.0,34965375977.96448,346,53.036425532752325
2014-12-31,1849867073640.0,34704083475.45213,345,53.3040175214107
2015-01-05,1843092683940.0,34993455639.69499,348,52.669639229607235
2015-01-06,1930823753860.0,34950240580.66479,347,55.24493456357415
2015-01-07,1914326775310.0,34874460236.224686,348,54.89193989937532
2015-01-08,1952056173280.0,35167952361.76764,347,55.50667702229236
2015-01-09,1968150013610.0,35405673336.47084,348,55.58854918267121
2015-01-12,1980514150650.0,35333771542.819084,347,56.05159212199926
2015-01-13,2020055076030.0,35338519519.088806,347,57.16297976033849
2015-01-14,1997292339800.0,35183590964.26071,345,56.76772282365487
2015-01-15,1997838123930.0,35304826784.594284,344,56.588243191771795
2015-01-16,2053897485660.0,35057146712.308754,343,58.58712640007481
2015-01-19,1986064763720.0,34817015613.629295,341,57.04293514871346
2015-01-20,2088976684660.0,34860893293.519325,342,59.92321157898564
2015-01-21,2086328530280.0,34589868105.508766,341,60.3161747803176
2015-01-22,2176003428720.0,34781317832.52968,343,62.56242041193921
2015-01-23,2114462513180.0,34776232945.85205,342,60.801942420626766
2015-01-26,2196675139330.0,35294180670.13821,343,62.239017810337465
2015-01-27,2219086870690.0,35256252874.35092,344,62.941654026551284
2015-01-28,2243844897200.0,35571796045.05277,350,63.07932538346114
2015-01-29,2212249307380.0,35551713565.80743,350,62.22623568580039
2015-01-30,2140770038090.0,35366837430.815155,351,60.53043454274894
2015-02-02,2153729995250.0,35143121035.63929,346,61.284539670391325
2015-02-03,2241993488200.0,35481562640.92801,349,63.1875633801387
2015-02-04,2253066965310.0,35481765729.34138,349,63.49929094556992
2015-02-05,2270156023150.0,35399040254.20441,348,64.13043988898455
2015-02-06,2204953956050.0,35261581302.05411,347,62.53134075758406
2015-02-09,2115581851470.0,34899912647.32012,344,60.618542884302904
2015-02-10,2167689682760.0,34910087645.59392,345,62.09350445539741
2015-02-11,2213016120170.0,34888159370.989204,346,63.431724690245616
2015-02-12,2250006305190.0,35070487560.43669,348,64.15668733753935
2015-02-13,2297665755310.0,34876715820.00579,346,65.87964781913398
2015-02-16,2424479628040.0,35255641385.41508,349,68.76855824392928
2015-02-17,2406628493570.0,35212778814.80825,350,68.34531594984277
2015-02-25,2372737908410.0,35234154691.2399,348,67.34198476457057
2015-02-26,2381052889200.0,35299554017.16176,348,67.45277541020467
2015-02-27,2429550505590.0,35347271085.73813,348,68.73375032819074
2015-03-02,2494372206450.0,34998319178.3368,347,71.27120001791293
2015-03-03,2464619554100.0,35012280260.78826,347,70.39300313325299
2015-03-04,2534717928790.0,34961438251.68952,348,72.50039058869407
2015-03-05,2526648389710.0,34359228657.605183,346,73.5362372330423
2015-03-06,2452495141220.0,34528240926.28778,347,71.02867320856805
2015-03-09,2483784975770.0,34468268563.20486,343,72.06004476887068
2015-03-10,2547908245140.0,34398265264.97771,343,74.07083541896313
2015-03-11,2527268928230.0,34335481691.56407,342,73.60516887261052
2015-03-12,2509694741890.0,34672407068.49625,343,72.38305482893162
2015-03-13,2565272088590.0,34475131691.65263,339,74.40934849891008
2015-03-16,2630002531010.0,33700292677.11954,335,78.04094036238482
2015-03-17,2634612149570.0,33558413001.57708,335,78.50824618691551
2015-03-18,2734400407250.0,34290430607.31477,338,79.74237589966872
2015-03-19,2728196559150.0,34126245149.81552,336,79.94423491870005
2015-03-20,2800447501160.0,33752964429.904797,335,82.96893468352162
2015-03-23,2945172232250.0,34439652587.33854,337,85.51689726779557
2015-03-24,3002565431910.0,33886966368.33725,334,88.60531802325887
2015-03-25,3039017119200.0,33635237942.70641,332,90.35218137527676
2015-03-26,2912930480850.0,33521501346.12695,333,86.8973752330624
2015-03-27,2981178323470.0,35081131075.37823,335,84.9795383468222
2015-03-30,2826119880080.0,34149344183.468853,333,82.75766190110554
2015-03-31,2981739431720.0,34349427390.903843,336,86.80608843306662
2015-04-01,3034039619260.0,34019343420.25617,334,89.1857194825647
2015-04-02,3170626144680.0,34400270287.173836,332,92.16864048484439
2015-04-03,3262759575230.0,34797620876.73577,335,93.7638692825504
2015-04-07,3316361842090.0,34806605145.62666,333,95.27966971253701
2015-04-08,3214898403950.0,34255058501.48694,332,93.85178553440358
2015-04-09,3217269975030.0,34153541705.641273,332,94.20018581846202
2015-04-10,3313689515720.0,33608037559.581337,336,98.59812581574845
2015-04-13,3407692696210.0,34534647586.595406,339,98.67460461744203
2015-04-14,3413683057010.0,34955853115.2211,343,97.65698024184549
2015-04-15,3219532116820.0,35349587705.259544,341,91.076935427481
2015-04-16,3305855137030.0,34972402793.03158,342,94.52753808750904
2015-04-17,3265232425550.0,34770754409.802284,340,93.90743689557372
2015-04-20,3213735782290.0,35296317886.17157,341,91.05017108736662
2015-04-21,3406526238520.0,35475369631.85622,343,96.02510907908915
2015-04-22,3543178870010.0,35326991574.17259,347,100.29664888307111
2015-04-23,3616823837460.0,35327407049.02061,349,102.38011050290967
2015-04-24,3671380955000.0,36682745983.12587,355,100.08468168355886
2015-04-27,3753344024660.0,38292945520.082664,363,98.01659218645287
2015-04-28,3701661912780.0,38954706064.00706,370,95.02476816787538
2015-04-29,3785438452360.0,38395691877.92687,362,98.5901872635923
2015-04-30,3869951954360.0,38958196334.89042,362,99.33601445747951
2015-05-04,3883290709260.0,38736821932.28484,364,100.24804605933632
2015-05-05,3749683145870.0,37955834453.36454,360,98.79069186259491
2015-05-06,3832716909330.0,38076751842.49941,361,100.65766442430912
2015-05-07,3792791457230.0,38080892923.21107,361,99.59828055707742
2015-05-08,4063045979910.0,38047743532.356544,361,106.78809313500304
2015-05-11,4322883832170.0,37860349302.16014,363,114.17971339010747
2015-05-12,4461865569330.0,37510294293.876755,362,118.95042823106729
2015-05-13,4352991662040.0,36394121348.47183,355,119.60699972284891
2015-05-14,4256350770550.0,36164545094.085815,352,117.69402212793392
2015-05-15,4381100197730.0,37032258883.91889,354,118.30496787849134
2015-05-18,4556611149010.0,36453203003.00263,349,124.99892392541402
2015-05-19,4664834961540.0,36561187124.62497,351,127.5898111743233
2015-05-20,4819011568190.0,36809190444.86091,353,130.91870562621415
2015-05-21,5000557000000.0,36501408415.29251,350,136.99627540686848
2015-05-22,4955103000000.0,35876368336.61989,348,138.11606998532807
2015-05-25,4779086000000.0,34019472885.109,347,140.48089504913818
2015-05-26,5095405000000.0,34881235215.84609,351,146.07868581687222
2015-05-27,5182157000000.0,34828219690.48308,352,148.79190053507216
2015-05-28,4856871000000.0,34616086974.80674,351,140.30675978873015
2015-05-29,5036537000000.0,35059137285.92725,354,143.65832675585168
2015-06-01,5317468000000.0,35419950567.60832,352,150.12635293914963
2015-06-02,5664322000000.0,36911434829.7001,353,153.4571068866255
2015-06-03,5663606000000.0,36736973106.66278,347,154.16637575328227
2015-06-04,5565774000000.0,36841200917.022934,349,151.07471693270088
2015-06-05,5502712000000.0,36997364922.3713,348,148.73253842661265
2015-06-08,5138827000000.0,36586814262.721176,347,140.4557107131359
2015-06-09,5242503000000.0,37706292364.02527,351,139.03522917044359
2015-06-10,5454011000000.0,37941562769.175125,352,143.74766356305713
2015-06-11,5505694000000.0,38145851050.979645,353,144.33270849408942
2015-06-12,5665684000000.0,38995041868.9734,359,145.29241997065094
2015-06-15,5368271000000.0,39433232613.0104,359,136.13570697292568
2015-06-16,5124087000000.0,39211988554.77864,359,130.6765402331411
2015-06-17,5317825000000.0,39131965117.15412,358,135.89465757928028
2015-06-18,4939540000000.0,38450445887.96199,358,128.46509022009712
2015-06-19,4638774000000.0,38546131983.446785,359,120.3434368458052
2015-06-23,4745117000000.0,38105796633.56875,357,124.52480775116136
2015-06-24,4754458000000.0,37785569990.63638,356,125.82734629061304
2015-06-25,4508227000000.0,38132684695.21118,356,118.22474698630796
2015-06-26,4108516000000.0,38265748954.20293,360,107.36797559920072
2015-06-29,3698029000000.0,37919656544.0203,355,97.52274511524173
2015-06-30,3838088000000.0,37218695019.72565,350,103.1225839048317
2015-07-01,3600080000000.0,37043765103.81784,348,97.18450567620528
2015-07-02,3282043000000.0,36278177988.717926,338,90.46879369246922
2015-07-03,3006757000000.0,34999476127.314064,322,85.90862871954492
2015-07-06,2699277000000.0,33409453732.08754,309,80.79380829287626
2015-07-07,1895411000000.0,26886321682.907223,245,70.49722242983476
2015-07-08,1032186000000.0,16020820858.08819,166,64.4277848896173
2015-07-09,1200091000000.0,14959039953.787891,145,80.22513501584143
2015-07-10,1528258000000.0,17352722126.53908,157,88.07021681415029
2015-07-13,2114464000000.0,22344417217.633133,196,94.63052803773138
2015-07-14,2734659000000.0,28435450362.54911,258,96.17076449056987
2015-07-15,2687265000000.0,29780151439.67524,280,90.23678087881831
2015-07-16,2736888000000.0,29919219270.586464,282,91.47591637495134
2015-07-17,3051495000000.0,30753282725.703995,293,99.22501695890568
2015-07-20,3539295000000.0,35701572222.991035,327,99.13555005067175
2015-07-21,3563183000000.0,34919511983.583595,326,102.03988537053806
2015-07-22,3602046000000.0,34829299899.98106,329,103.41999438242969
2015-07-23,3694885000000.0,34749861508.72143,325,106.32804965489338
2015-07-24,3604376000000.0,34760868657.25876,324,103.69061934381018
2015-07-27,3287710000000.0,34862160536.520386,324,94.30597385253589
2015-07-28,3066787000000.0,34167712652.10147,324,89.75687167666983
2015-07-29,3242048000000.0,34137917209.725517,323,94.9691212877034
2015-07-30,3098324000000.0,34544954140.34541,326,89.68962550688221
2015-07-31,3079227000000.0,35426667410.66274,330,86.9183365261507
2015-08-03,2890639000000.0,35773668533.156006,332,80.80353842717801
2015-08-04,3112735000000.0,35744156725.42702,331,87.08374417421128
2015-08-05,3063777000000.0,35689060419.034256,333,85.84639001496318
2015-08-06,3088103000000.0,36399446321.45926,336,84.83928499152505
2015-08-07,3220800000000.0,36253390055.686745,335,88.84134683826022
2015-08-10,3437690000000.0,36334655964.15685,335,94.61187697473143
2015-08-11,3452564000000.0,37054181535.790405,336,93.17609664823361
2015-08-12,3404062000000.0,37898831546.204636,340,89.81970844800091
2015-08-13,3530830000000.0,37939036231.31389,341,93.0658854503464
2015-08-14,3537171000000.0,38636449957.09928,346,91.55010369554049
2015-08-17,3597602000000.0,40182840557.19425,350,89.53080345027756
2015-08-18,3362480000000.0,41648887705.46949,357,80.73396878636032
2015-08-19,3487624000000.0,42055248246.056496,359,82.9295782441858
2015-08-20,3426651000000.0,43423832131.30933,366,78.91175955263805
2015-08-21,3183618000000.0,43775502459.31242,369,72.72601846110265
2015-08-24,2893349000000.0,44500240684.26063,373,65.01872698911838
2015-08-25,2660516000000.0,46420924185.06616,382,57.31286153186715
2015-08-26,2577468000000.0,50975450806.6562,390,50.56292704062645
2015-08-27,2681227000000.0,50848018566.0922,389,52.73021595748011
2015-08-28,2906737000000.0,51159489636.44603,391,56.81716179453909
2015-08-31,2757657000000.0,51453359059.73272,395,53.595276389994446
2015-09-01,2540543000000.0,51266094359.85882,395,49.55600834670247
2015-09-02,2442450000000.0,51256926662.078804,394,47.651120717836314
2015-09-07,2510324000000.0,51167511916.23272,393,49.060896377171865
2015-09-08,2725935000000.0,51407194025.327126,396,53.02633321431618
2015-09-09,2827496000000.0,50484513616.944016,393,56.007195027249175
2015-09-10,2779329000000.0,50563036292.433235,394,54.96760487099005
2015-09-11,2832878000000.0,50662500939.64395,396,55.9166631622649
2015-09-14,2562244000000.0,50708330346.10898,395,50.529054743302346
2015-09-15,2384644000000.0,50698913084.60943,395,47.035406775296366
2015-09-16,2614160000000.0,50409273173.57772,396,51.85871240393574
2015-09-17,2623509000000.0,50856649955.347466,397,51.58635109279635
2015-09-18,2744537000000.0,51065207437.928604,399,53.745732910927124
2015-09-21,2941560000000.0,51127078613.189125,400,57.53428671829438
2015-09-22,2991604000000.0,51630405207.12401,404,57.942679086067216
2015-09-23,2923421000000.0,50025777139.32103,400,58.43829255982005
2015-09-24,2907384000000.0,48661196694.00765,399,59.747482543067576
2015-09-25,2749842000000.0,48790873986.11382,402,56.35976106479711
