candle_end_time,open,high,low,close,amount,info
2016-08-16,3130.530,3140.440,3102.070,3110.040,278328934.000,
2016-08-17,3106.990,3114.250,3090.280,3109.550,213839637.000,
2016-08-18,3107.750,3125.580,3093.320,3104.110,229359081.000,
2016-08-19,3100.390,3113.340,3082.770,3108.100,194347453.000,
2016-08-22,3107.380,3112.740,3083.590,3084.810,185387927.000,
2016-08-23,3081.570,3101.110,3073.530,3089.710,161368965.000,
2016-08-24,3092.020,3097.150,3079.550,3085.880,145707440.000,
2016-08-25,3073.440,3073.440,3041.510,3068.330,174032980.000,
2016-08-26,3069.850,3087.650,3063.890,3070.310,149663901.000,
2016-08-29,3068.460,3074.940,3058.790,3070.030,144500007.000,
2016-08-30,3071.440,3082.990,3065.970,3074.680,140434811.000,
2016-08-31,3072.920,3087.700,3063.400,3085.490,141368609.000,
2016-09-01,3083.960,3088.700,3062.880,3063.310,155191093.000,
2016-09-02,3057.490,3072.530,3050.490,3067.350,150446920.000,
2016-09-05,3070.710,3085.490,3065.330,3072.100,144963317.000,
2016-09-06,3071.060,3095.510,3053.190,3090.710,172908524.000,
2016-09-07,3091.330,3105.680,3087.880,3091.930,186956763.000,
2016-09-08,3089.950,3096.780,3083.900,3095.950,145883771.000,
2016-09-09,3095.430,3101.790,3078.220,3078.850,160692924.000,
2016-09-12,3037.510,3040.950,2999.930,3021.980,206012086.000,
2016-09-13,3025.030,3029.720,3008.740,3023.510,135387580.000,
2016-09-14,3008.900,3017.940,2995.420,3002.850,133413401.000,
2016-09-19,3005.320,3026.650,3005.320,3026.050,119225027.000,
2016-09-20,3027.170,3027.820,3015.880,3023.000,118924117.000,
2016-09-21,3021.580,3032.450,3017.540,3025.870,115721213.000,
2016-09-22,3038.420,3054.440,3035.070,3042.310,139309554.000,
2016-09-23,3044.790,3046.800,3032.800,3033.900,125590976.000,
2016-09-26,3028.240,3028.240,2980.120,2980.430,144330286.000,
2016-09-27,2974.590,2998.230,2969.130,2998.170,121701450.000,
2016-09-28,3000.700,3000.700,2984.320,2987.860,104625697.000,
2016-09-29,2992.170,3009.200,2991.910,2998.480,113213919.000,
2016-09-30,2994.250,3009.200,2993.060,3004.700,101333562.000,
2016-10-10,3020.460,3048.240,3014.620,3048.140,160051104.000,
2016-10-11,3051.620,3066.100,3048.020,3065.250,167273496.000,
2016-10-12,3057.320,3060.510,3048.890,3058.500,142493577.000,
2016-10-13,3057.970,3065.000,3052.640,3061.350,154756725.000,
2016-10-14,3056.990,3064.790,3043.180,3063.810,155373705.000,
2016-10-17,3064.690,3068.810,3033.750,3041.170,163733265.000,
2016-10-18,3037.400,3084.190,3037.400,3083.880,182042460.000,
2016-10-19,3085.750,3096.220,3076.770,3084.720,182470143.000,
2016-10-20,3084.910,3089.680,3076.290,3084.460,160691364.000,
2016-10-21,3081.390,3101.850,3069.270,3090.940,187388072.000,
2016-10-24,3092.050,3137.030,3090.790,3128.250,240522349.000,
2016-10-25,3127.970,3132.500,3121.050,3131.940,203380898.000,
2016-10-26,3129.840,3129.840,3110.390,3116.310,191663263.000,
2016-10-27,3112.600,3114.760,3100.390,3112.350,158008789.000,
2016-10-28,3111.700,3128.640,3101.240,3104.270,181774123.000,
2016-10-31,3097.190,3102.300,3081.070,3100.490,151506764.000,
2016-11-01,3101.660,3122.610,3097.040,3122.440,160232032.000,
2016-11-02,3115.730,3118.980,3099.820,3102.730,182722067.000,
2016-11-03,3096.760,3140.930,3094.100,3128.940,222986260.000,
2016-11-04,3126.350,3141.330,3119.540,3125.320,197683197.000,
2016-11-07,3124.890,3139.200,3117.100,3133.330,179418490.000,
2016-11-08,3140.940,3156.880,3134.950,3147.890,190846979.000,
2016-11-09,3146.080,3146.950,3096.950,3128.370,241114958.000,
2016-11-10,3148.540,3172.310,3148.540,3171.280,244192602.000,
2016-11-11,3169.400,3202.740,3166.070,3196.040,310854579.000,
2016-11-14,3187.710,3221.460,3186.800,3210.370,329608313.000,
2016-11-15,3209.950,3214.290,3195.040,3206.990,240886350.000,
2016-11-16,3208.500,3210.890,3195.410,3205.060,221766993.000,
2016-11-17,3198.500,3211.050,3187.210,3208.450,214206240.000,
2016-11-18,3207.190,3212.390,3187.500,3192.860,209826639.000,
2016-11-21,3188.500,3229.760,3188.280,3218.150,230652844.000,
2016-11-22,3220.980,3249.680,3220.980,3248.350,261631547.000,
2016-11-23,3247.940,3262.880,3231.590,3241.140,249959592.000,
2016-11-24,3237.430,3257.860,3232.870,3241.740,232324527.000,
2016-11-25,3241.240,3262.440,3209.600,3261.940,233921601.000,
2016-11-28,3270.050,3288.340,3267.670,3277.000,281551253.000,
2016-11-29,3269.230,3301.210,3263.400,3282.920,320836287.000,
2016-11-30,3272.140,3277.270,3239.520,3250.030,243576053.000,
2016-12-01,3257.030,3279.670,3256.260,3273.310,237759864.000,
2016-12-02,3270.120,3279.710,3235.280,3243.840,259567205.000,
2016-12-05,3203.780,3219.520,3194.880,3204.710,223010394.000,
2016-12-06,3202.030,3215.310,3196.520,3199.650,157572693.000,
2016-12-07,3198.470,3222.430,3189.490,3222.240,169072847.000,
2016-12-08,3225.550,3228.120,3211.470,3215.370,170710173.000,
2016-12-09,3209.340,3244.800,3207.040,3232.880,204023956.000,
2016-12-12,3233.670,3245.090,3149.900,3152.970,274708461.000,
2016-12-13,3138.990,3162.500,3118.710,3155.040,185164495.000,
2016-12-14,3149.380,3170.020,3136.350,3140.530,201358887.000,
2016-12-15,3125.760,3138.780,3100.910,3117.680,189990626.000,
2016-12-16,3111.510,3128.870,3106.350,3122.980,164988699.000,
2016-12-19,3120.700,3125.280,3110.080,3118.080,154169716.000,
2016-12-20,3115.900,3117.010,3084.800,3102.880,157426759.000,
2016-12-21,3107.240,3140.250,3107.240,3137.430,186706607.000,
2016-12-22,3132.160,3143.170,3126.890,3139.560,167804990.000,
2016-12-23,3134.930,3138.400,3103.750,3110.150,166176769.000,
2016-12-26,3095.580,3122.880,3068.420,3122.570,152571881.000,
2016-12-27,3117.390,3127.880,3113.750,3114.660,141528939.000,
2016-12-28,3113.770,3118.780,3094.550,3102.240,135727087.000,
2016-12-29,3095.840,3111.800,3087.340,3096.100,132623292.000,
2016-12-30,3097.350,3108.840,3089.990,3103.640,133267130.000,
2017-01-03,3105.310,3136.460,3105.310,3135.920,141567187.000,
2017-01-04,3133.790,3160.100,3130.110,3158.790,167860850.000,
2017-01-05,3157.910,3168.500,3154.280,3165.410,174727645.000,
2017-01-06,3163.780,3172.030,3153.030,3154.320,183708966.000,
2017-01-09,3148.530,3173.140,3147.740,3171.240,171714075.000,
2017-01-10,3167.570,3174.580,3157.330,3161.670,179759216.000,
2017-01-11,3156.690,3167.030,3136.270,3136.750,178362221.000,
2017-01-12,3133.600,3144.970,3115.980,3119.290,148889240.000,
2017-01-13,3116.080,3130.510,3102.160,3112.760,156274214.000,
2017-01-16,3104.490,3105.140,3044.290,3103.430,257885996.000,
2017-01-17,3087.030,3108.910,3072.340,3108.770,136157861.000,
2017-01-18,3104.770,3123.720,3098.590,3113.010,131780128.000,
2017-01-19,3104.970,3115.780,3094.010,3101.300,123851420.000,
2017-01-20,3095.820,3125.660,3095.210,3123.140,122366777.000,
2017-01-23,3125.420,3145.840,3125.420,3136.770,132660392.000,
2017-01-24,3134.590,3149.530,3131.220,3142.550,125973881.000,
2017-01-25,3137.650,3151.470,3133.190,3149.550,112073827.000,
2017-01-26,3149.220,3163.100,3148.910,3159.170,113876772.000,
2017-02-03,3160.080,3162.680,3136.010,3140.170,92224736.000,
2017-02-06,3143.090,3158.840,3135.390,3156.980,127198283.000,
2017-02-07,3154.400,3159.540,3140.040,3153.090,128337442.000,
2017-02-08,3148.090,3167.450,3132.030,3166.980,144920187.000,
2017-02-09,3164.690,3186.840,3162.570,3183.180,191640327.000,
2017-02-10,3183.010,3205.050,3182.800,3196.700,239348913.000,
2017-02-13,3198.990,3219.410,3198.990,3216.840,220191508.000,
2017-02-14,3216.140,3219.400,3205.290,3217.930,188798088.000,
2017-02-15,3215.460,3236.000,3206.560,3212.990,241507706.000,
2017-02-16,3210.360,3230.280,3207.790,3229.620,216955942.000,
2017-02-17,3227.710,3238.400,3199.420,3202.080,226228177.000,
2017-02-20,3198.960,3241.460,3198.960,3239.960,232152096.000,
2017-02-21,3242.220,3254.340,3239.880,3253.330,211673066.000,
2017-02-22,3252.690,3261.380,3243.840,3261.220,207453776.000,
2017-02-23,3258.830,3264.080,3236.350,3251.380,209179800.000,
2017-02-24,3246.860,3253.960,3233.530,3253.430,186406362.000,
2017-02-27,3249.190,3251.650,3224.090,3228.660,182581071.000,
2017-02-28,3225.970,3242.680,3225.970,3241.730,151244318.000,
2017-03-01,3240.070,3259.980,3237.870,3246.930,190677550.000,
2017-03-02,3250.520,3256.810,3228.660,3230.030,181215076.000,
2017-03-03,3219.200,3221.160,3206.610,3218.310,157082368.000,
2017-03-06,3217.330,3234.660,3215.070,3233.870,156092158.000,
2017-03-07,3233.090,3242.660,3226.820,3242.410,164064235.000,
2017-03-08,3240.530,3245.300,3230.610,3240.660,160731388.000,
2017-03-09,3233.700,3233.880,3205.280,3216.750,167371108.000,
2017-03-10,3213.730,3222.320,3208.450,3212.760,136672743.000,
2017-03-13,3209.450,3237.120,3193.160,3237.020,163673760.000,
2017-03-14,3235.250,3246.330,3231.520,3239.330,146946022.000,
2017-03-15,3235.400,3243.710,3227.740,3241.760,144055682.000,
2017-03-16,3247.160,3269.770,3247.160,3268.940,189416002.000,
2017-03-17,3271.870,3274.190,3232.280,3237.450,200583223.000,
2017-03-20,3241.110,3251.130,3228.120,3250.810,170548430.000,
2017-03-21,3250.250,3262.220,3246.700,3261.610,162719306.000,
2017-03-22,3246.220,3255.780,3229.130,3245.220,189731649.000,
2017-03-23,3245.810,3262.090,3221.930,3248.550,193029144.000,
2017-03-24,3247.350,3275.210,3241.120,3269.450,219777914.000,
2017-03-27,3268.920,3283.240,3262.120,3266.960,201852675.000,
2017-03-28,3265.630,3265.630,3246.090,3252.950,161710013.000,
2017-03-29,3252.870,3262.100,3233.280,3241.310,216105575.000,
2017-03-30,3235.140,3240.020,3195.850,3210.240,247135479.000,
2017-03-31,3206.250,3226.250,3205.540,3222.510,196442922.000,
2017-04-05,3235.660,3270.650,3233.240,3270.310,248320202.000,
2017-04-06,3272.190,3286.670,3265.760,3281.000,245287999.000,
2017-04-07,3280.620,3295.190,3275.050,3286.620,236108942.000,
2017-04-10,3285.460,3285.460,3265.010,3269.390,232694616.000,
2017-04-11,3266.220,3290.390,3244.400,3288.970,281281248.000,
2017-04-12,3283.840,3284.930,3262.280,3273.830,269381790.000,
2017-04-13,3265.220,3281.140,3261.490,3275.960,207346875.000,
2017-04-14,3276.140,3276.710,3238.900,3246.070,214508558.000,
2017-04-17,3229.950,3229.950,3199.910,3222.170,212737189.000,
2017-04-18,3215.400,3225.050,3196.490,3196.710,188661353.000,
2017-04-19,3184.670,3189.440,3147.070,3170.690,213238075.000,
2017-04-20,3165.670,3178.180,3148.180,3172.100,190873985.000,
2017-04-21,3170.290,3180.790,3158.630,3173.150,164761740.000,
2017-04-24,3164.250,3164.250,3111.210,3129.530,186277434.000,
2017-04-25,3123.890,3145.270,3117.450,3134.570,153418307.000,
2017-04-26,3132.920,3152.950,3131.420,3140.850,169878107.000,
2017-04-27,3131.350,3155.000,3097.330,3152.190,211793073.000,
2017-04-28,3144.020,3154.730,3136.580,3154.660,162889899.000,
2017-05-02,3147.230,3154.780,3136.540,3143.710,154222962.000,
2017-05-03,3138.310,3148.290,3123.750,3135.350,163763924.000,
2017-05-04,3127.110,3143.820,3111.390,3127.370,177967485.000,
2017-05-05,3114.770,3117.610,3092.090,3103.040,176213641.000,
2017-05-08,3090.070,3093.450,3067.690,3078.610,180526904.000,
2017-05-09,3064.850,3084.210,3056.560,3080.530,135066674.000,
2017-05-10,3078.170,3090.820,3051.590,3052.780,160794452.000,
2017-05-11,3036.790,3063.560,3016.530,3061.500,191341901.000,
2017-05-12,3054.110,3090.490,3051.870,3083.510,159684099.000,
2017-05-15,3085.930,3098.910,3085.930,3090.230,135660728.000,
2017-05-16,3082.870,3113.510,3060.530,3112.960,173775564.000,
2017-05-17,3107.800,3119.580,3101.300,3104.440,168674158.000,
2017-05-18,3082.330,3103.440,3077.960,3090.140,148620035.000,
2017-05-19,3086.710,3095.480,3081.280,3090.630,129635230.000,
2017-05-22,3087.170,3103.940,3063.150,3075.680,153683730.000,
2017-05-23,3069.390,3084.240,3050.840,3061.950,178310599.000,
2017-05-24,3047.570,3064.810,3022.300,3064.080,139813353.000,
2017-05-25,3055.340,3114.660,3052.830,3107.830,191391841.000,
2017-05-26,3101.290,3120.660,3100.390,3110.060,155923486.000,
2017-05-31,3125.330,3143.280,3111.560,3117.180,152950430.000,
2017-06-01,3108.420,3113.520,3097.680,3102.620,163015719.000,
2017-06-02,3094.230,3110.390,3081.850,3105.540,142504925.000,
2017-06-05,3102.110,3105.510,3084.830,3091.660,132570300.000,
2017-06-06,3084.540,3102.860,3078.790,3102.130,113439963.000,
2017-06-07,3101.760,3140.770,3098.950,3140.320,173229014.000,
2017-06-08,3136.470,3153.260,3132.830,3150.330,152277659.000,
2017-06-09,3147.450,3165.920,3146.110,3158.400,160136334.000,
2017-06-12,3149.530,3164.950,3135.310,3139.880,146729425.000,
2017-06-13,3134.010,3155.990,3131.040,3153.740,128318279.000,
2017-06-14,3146.750,3149.170,3125.350,3130.670,138347042.000,
2017-06-15,3125.590,3137.590,3117.080,3132.490,146954245.000,
2017-06-16,3126.370,3134.250,3117.860,3123.170,129652758.000,
2017-06-19,3122.160,3146.770,3121.780,3144.370,134891758.000,
2017-06-20,3148.020,3150.460,3134.610,3140.010,141191802.000,
2017-06-21,3148.990,3157.030,3132.620,3156.210,136688268.000,
2017-06-22,3152.240,3186.980,3146.640,3147.450,191344006.000,
2017-06-23,3138.440,3158.050,3118.090,3157.870,154843648.000,
2017-06-26,3157.000,3187.890,3156.980,3185.440,173579211.000,
2017-06-27,3183.420,3193.460,3172.460,3191.200,148201198.000,
2017-06-28,3183.630,3193.440,3170.790,3173.200,146516720.000,
2017-06-29,3174.980,3188.770,3174.280,3188.060,128755470.000,
2017-06-30,3176.950,3193.240,3171.570,3192.430,121464543.000,
2017-07-03,3192.000,3196.290,3177.020,3195.910,140305717.000,
2017-07-04,3192.890,3193.060,3174.310,3182.800,141114967.000,
2017-07-05,3179.220,3207.310,3174.710,3207.130,148296483.000,
2017-07-06,3203.860,3215.950,3188.770,3212.440,175809287.000,
2017-07-07,3203.820,3219.520,3195.290,3217.960,176715416.000,
2017-07-10,3208.460,3223.340,3203.210,3212.630,198928010.000,
2017-07-11,3201.520,3226.910,3199.220,3203.040,187837262.000,
2017-07-12,3201.930,3215.200,3177.930,3197.540,186900880.000,
2017-07-13,3192.360,3219.270,3190.340,3218.160,195303611.000,
2017-07-14,3212.030,3222.980,3204.850,3222.420,160126773.000,
2017-07-17,3219.790,3230.350,3139.500,3176.460,266205274.000,
2017-07-18,3159.730,3187.670,3150.130,3187.570,190623060.000,
2017-07-19,3181.400,3232.940,3179.730,3230.980,272420726.000,
2017-07-20,3227.510,3246.240,3225.430,3244.860,232108392.000,
2017-07-21,3236.590,3247.710,3231.960,3237.980,206003251.000,
2017-07-24,3230.900,3261.100,3230.070,3250.600,233056399.000,
2017-07-25,3249.140,3261.650,3233.140,3243.690,205573873.000,
2017-07-26,3244.460,3264.850,3228.040,3247.670,213542005.000,
2017-07-27,3243.760,3251.930,3220.640,3249.780,228485945.000,
2017-07-28,3240.170,3256.370,3232.960,3253.240,182226880.000,
2017-07-31,3252.750,3276.950,3251.190,3273.030,246039440.000,
2017-08-01,3274.370,3292.640,3273.500,3292.640,237194594.000,
2017-08-02,3288.520,3305.430,3282.040,3285.060,266730628.000,
2017-08-03,3279.990,3293.370,3262.160,3272.930,233277004.000,
2017-08-04,3269.320,3287.190,3261.310,3262.080,275906340.000,
2017-08-07,3257.670,3280.100,3243.720,3279.460,231173379.000,
2017-08-08,3277.190,3285.480,3269.660,3281.870,252043537.000,
2017-08-09,3277.810,3277.940,3263.850,3275.570,235597907.000,
2017-08-10,3269.730,3282.520,3236.180,3261.750,240684622.000,
2017-08-11,3237.920,3245.120,3200.750,3208.540,262962995.000,
2017-08-14,3206.040,3240.050,3206.040,3237.360,190346796.000,
2017-08-15,3235.230,3263.590,3235.100,3251.260,182297997.000,
2017-08-16,3247.850,3248.780,3228.870,3246.450,176852051.000,
2017-08-17,3253.850,3269.140,3251.460,3268.430,203622551.000,
2017-08-18,3253.240,3275.080,3248.080,3268.720,191122483.000,
2017-08-21,3274.580,3287.520,3270.480,3286.910,186122483.000,
2017-08-22,3287.610,3293.480,3274.940,3290.230,186537991.000,
2017-08-23,3283.800,3299.460,3274.440,3287.700,179832208.000,
2017-08-24,3287.960,3297.990,3266.360,3271.510,163468937.000,
2017-08-25,3271.460,3331.910,3271.460,3331.520,205839482.000,
2017-08-28,3336.130,3375.030,3336.130,3362.650,257461438.000,
2017-08-29,3362.060,3374.590,3354.460,3365.230,219504535.000,
2017-08-30,3361.820,3376.650,3357.080,3363.630,246863312.000,
2017-08-31,3361.460,3367.360,3340.690,3360.810,234419781.000,
2017-09-01,3365.990,3381.930,3358.470,3367.120,282497584.000,
2017-09-04,3369.720,3381.400,3359.130,3379.580,267427849.000,
2017-09-05,3377.200,3390.820,3371.570,3384.320,216552946.000,
2017-09-06,3372.430,3391.010,3364.760,3385.390,229090785.000,
2017-09-07,3383.630,3387.800,3363.180,3365.500,221118685.000,
2017-09-08,3364.430,3380.890,3353.690,3365.240,198405184.000,
2017-09-11,3365.350,3384.810,3360.050,3376.420,219011019.000,
2017-09-12,3381.490,3391.070,3370.850,3379.490,272910319.000,
2017-09-13,3374.720,3387.140,3366.540,3384.150,194550715.000,
2017-09-14,3383.470,3391.640,3361.330,3371.430,221306487.000,
2017-09-15,3365.150,3365.530,3345.330,3353.620,219765816.000,
2017-09-18,3352.510,3371.750,3352.510,3362.860,190319676.000,
2017-09-19,3365.530,3370.400,3344.710,3356.840,191129691.000,
2017-09-20,3352.180,3370.100,3346.540,3366.000,192196661.000,
2017-09-21,3364.700,3377.880,3356.880,3357.810,197448695.000,
2017-09-22,3347.160,3356.450,3334.980,3352.530,179234007.000,
2017-09-25,3344.590,3350.960,3334.940,3341.550,169621293.000,
2017-09-26,3336.350,3347.160,3332.600,3343.580,132628595.000,
2017-09-27,3340.820,3349.690,3340.300,3345.270,143086945.000,
2017-09-28,3343.840,3344.600,3336.180,3339.640,149444300.000,
2017-09-29,3340.310,3357.020,3340.310,3348.940,144862443.000,
2017-10-09,3403.250,3410.170,3366.970,3374.380,191736057.000,
2017-10-10,3373.340,3384.030,3358.800,3382.990,179423841.000,
2017-10-11,3381.490,3395.780,3379.160,3388.280,181476704.000,
2017-10-12,3385.530,3390.200,3372.530,3386.100,161809380.000,
2017-10-13,3384.490,3395.750,3383.240,3390.520,139954764.000,
2017-10-16,3393.210,3400.510,3374.770,3378.470,174330620.000,
2017-10-17,3373.230,3382.410,3365.560,3372.040,125381725.000,
2017-10-18,3373.530,3383.230,3371.920,3381.790,157228791.000,
2017-10-19,3374.640,3378.740,3359.630,3370.170,158476495.000,
2017-10-20,3363.510,3379.770,3360.100,3378.650,127172851.000,
2017-10-23,3382.280,3385.290,3374.710,3380.700,130846289.000,
2017-10-24,3376.600,3388.690,3374.120,3388.250,139897511.000,
2017-10-25,3384.860,3398.300,3382.030,3396.900,123131222.000,
2017-10-26,3397.520,3414.240,3391.450,3407.570,183768625.000,
2017-10-27,3404.500,3421.100,3402.110,3416.810,170257173.000,
2017-10-30,3413.870,3419.730,3357.280,3390.340,208349286.000,
2017-10-31,3381.000,3397.100,3376.120,3393.340,153498206.000,
2017-11-01,3393.970,3410.350,3388.600,3395.910,180566127.000,
2017-11-02,3391.650,3391.650,3372.210,3383.310,166864267.000,
2017-11-03,3377.740,3380.570,3347.360,3371.740,172714790.000,
2017-11-06,3369.690,3389.380,3356.530,3388.170,154636468.000,
2017-11-07,3389.470,3415.150,3387.950,3413.570,190571746.000,
2017-11-08,3409.150,3434.490,3404.880,3415.460,185436470.000,
2017-11-09,3410.670,3428.770,3408.620,3427.790,158650426.000,
2017-11-10,3423.180,3438.790,3414.330,3432.670,189276503.000,
2017-11-13,3435.180,3449.160,3435.080,3447.840,205389054.000,
2017-11-14,3446.550,3450.490,3419.690,3429.550,196472674.000,
2017-11-15,3416.210,3423.750,3396.380,3402.520,168792076.000,
2017-11-16,3393.190,3409.650,3390.590,3399.250,156684332.000,
2017-11-17,3392.680,3403.290,3373.300,3382.910,249458153.000,
2017-11-20,3361.360,3393.110,3337.120,3392.400,176524683.000,
2017-11-21,3382.360,3419.800,3377.600,3410.500,196871803.000,
2017-11-22,3417.330,3442.180,3404.290,3430.460,213567093.000,
2017-11-23,3425.010,3429.420,3342.330,3351.920,215265393.000,
2017-11-24,3340.380,3360.750,3328.330,3353.820,159569663.000,
2017-11-27,3346.660,3347.050,3315.260,3322.230,166439170.000,
2017-11-28,3311.230,3333.800,3300.780,3333.660,138247799.000,
2017-11-29,3335.570,3343.060,3305.570,3337.860,183805932.000,
2017-11-30,3328.640,3340.920,3306.280,3317.190,156595851.000,
2017-12-01,3315.100,3324.520,3302.440,3317.620,139198300.000,
2017-12-04,3310.380,3324.000,3304.100,3309.620,148053288.000,
2017-12-05,3301.690,3315.740,3300.510,3303.680,208278862.000,
2017-12-06,3291.310,3296.200,3254.610,3293.960,151604452.000,
2017-12-07,3283.280,3291.280,3259.160,3272.050,132105900.000,
2017-12-08,3264.480,3297.130,3258.760,3289.990,133209314.000,
2017-12-11,3290.490,3322.670,3288.290,3322.200,131965984.000,
2017-12-12,3320.310,3320.310,3280.330,3280.810,124604827.000,
2017-12-13,3278.400,3304.010,3273.320,3303.040,111998647.000,
2017-12-14,3302.930,3309.530,3282.570,3292.440,120544235.000,
2017-12-15,3287.530,3287.530,3259.390,3266.140,130940618.000,
2017-12-18,3268.030,3280.540,3254.180,3267.920,120700389.000,
2017-12-19,3266.020,3296.940,3266.020,3296.540,115140134.000,
2017-12-20,3296.740,3300.210,3276.120,3287.610,137745118.000,
2017-12-21,3281.120,3309.220,3267.400,3300.060,142127927.000,
2017-12-22,3297.690,3307.330,3293.440,3297.060,124047326.000,
2017-12-25,3296.210,3312.300,3270.440,3280.460,146893635.000,
2017-12-26,3277.840,3307.300,3274.330,3306.120,142434501.000,
2017-12-27,3302.460,3307.080,3270.350,3275.780,162674890.000,
2017-12-28,3272.290,3304.100,3263.730,3296.380,175371670.000,
2017-12-29,3295.250,3308.220,3292.770,3307.170,141586836.000,
2018-01-02,3314.030,3349.050,3314.030,3348.330,202278860.000,
2018-01-03,3347.740,3379.920,3345.290,3369.110,213836149.000,
2018-01-04,3371.000,3392.830,3365.300,3385.710,206955288.000,
2018-01-05,3386.460,3402.070,3380.250,3391.750,213060681.000,
2018-01-08,3391.550,3412.730,3384.560,3409.480,236165106.000,
2018-01-09,3406.110,3417.230,3403.590,3413.900,191488551.000,
2018-01-10,3414.110,3430.210,3398.840,3421.830,209094997.000,
2018-01-11,3415.580,3426.480,3405.640,3425.340,173812133.000,
2018-01-12,3423.880,3435.420,3417.980,3428.940,174063404.000,
2018-01-15,3428.950,3442.500,3402.310,3410.490,232009283.000,
2018-01-16,3403.470,3437.580,3401.960,3436.590,211475468.000,
2018-01-17,3438.580,3465.200,3430.510,3444.670,261045030.000,
2018-01-18,3449.880,3476.550,3448.790,3474.750,220039555.000,
2018-01-19,3481.620,3498.430,3474.290,3487.860,247536733.000,
2018-01-22,3476.990,3503.390,3475.670,3501.360,217487534.000,
2018-01-23,3504.340,3547.220,3504.340,3546.500,238705904.000,
2018-01-24,3553.480,3569.490,3527.110,3559.470,252954496.000,
2018-01-25,3555.170,3571.480,3528.030,3548.310,243413422.000,
2018-01-26,3535.490,3574.900,3534.200,3558.130,222698295.000,
2018-01-29,3563.640,3587.030,3510.270,3523.000,236026965.000,
2018-01-30,3511.500,3523.050,3484.660,3488.010,186369975.000,
2018-01-31,3470.510,3495.450,3454.730,3480.830,207253403.000,
2018-02-01,3478.670,3495.090,3424.420,3446.980,260504707.000,
2018-02-02,3419.220,3463.160,3388.860,3462.080,208120551.000,
2018-02-05,3411.670,3487.720,3406.240,3487.500,217673754.000,
2018-02-06,3418.010,3440.120,3364.220,3370.650,280555477.000,
2018-02-07,3412.740,3425.540,3304.010,3309.260,260939714.000,
2018-02-08,3281.050,3307.160,3225.710,3262.050,201262499.000,
2018-02-09,3172.850,3180.110,3062.740,3129.850,256389176.000,
2018-02-12,3128.370,3168.130,3113.610,3154.130,153310831.000,
2018-02-13,3176.110,3219.220,3176.110,3184.960,151527597.000,
2018-02-14,3188.250,3203.500,3171.380,3199.160,100322827.000,
2018-02-22,3237.570,3269.920,3234.120,3268.560,138730445.000,
2018-02-23,3275.430,3294.130,3258.490,3289.020,145790368.000,
2018-02-26,3307.290,3335.990,3281.610,3329.570,188568602.000,
2018-02-27,3328.670,3328.670,3284.630,3292.070,174219368.000,
2018-02-28,3264.060,3277.830,3239.840,3259.410,151043536.000,
2018-03-01,3235.090,3280.150,3228.580,3273.750,159098320.000,
2018-03-02,3248.450,3269.940,3242.270,3254.530,150861063.000,
2018-03-05,3255.870,3269.400,3236.720,3256.930,144835988.000,
2018-03-06,3266.490,3290.250,3243.650,3289.640,195358046.000,
2018-03-07,3288.860,3308.410,3264.760,3271.670,168665019.000,
2018-03-08,3268.350,3289.500,3261.550,3288.410,149827519.000,
2018-03-09,3291.430,3309.720,3283.560,3307.170,168424509.000,
2018-03-12,3319.210,3333.560,3313.560,3326.700,206532436.000,
2018-03-13,3324.120,3333.880,3307.380,3310.240,177114353.000,
2018-03-14,3298.670,3304.980,3287.360,3291.380,157491085.000,
2018-03-15,3277.510,3297.100,3273.200,3291.110,148573606.000,
2018-03-16,3290.210,3300.570,3269.280,3269.880,141203647.000,
2018-03-19,3264.930,3280.570,3251.050,3279.250,137954980.000,
2018-03-20,3257.220,3292.570,3252.430,3290.640,139881081.000,
2018-03-21,3299.730,3314.210,3268.880,3280.950,168398277.000,
2018-03-22,3281.260,3288.800,3242.760,3263.480,150432977.000,
2018-03-23,3172.770,3188.240,3110.660,3152.760,275532013.000,
2018-03-26,3117.320,3134.280,3091.460,3133.720,186366350.000,
2018-03-27,3164.800,3172.780,3143.570,3166.650,189073383.000,
2018-03-28,3130.570,3165.210,3117.530,3122.290,163500488.000,
2018-03-29,3127.260,3174.510,3098.250,3160.530,170312384.000,
2018-03-30,3161.790,3177.720,3152.890,3168.900,154646596.000,
2018-04-02,3169.780,3192.340,3159.990,3163.180,177727777.000,
2018-04-03,3130.010,3144.330,3119.130,3136.630,152216674.000,
2018-04-04,3147.050,3163.340,3128.870,3131.110,146976682.000,
2018-04-09,3125.440,3146.090,3110.300,3138.290,139608621.000,
2018-04-10,3144.260,3190.650,3139.080,3190.320,168201359.000,
2018-04-11,3197.370,3220.850,3191.590,3208.080,175867197.000,
2018-04-12,3203.280,3205.250,3177.050,3180.160,148231313.000,
2018-04-13,3192.040,3197.900,3155.510,3159.050,127552310.000,
2018-04-16,3152.890,3153.110,3096.100,3110.650,154415695.000,
2018-04-17,3112.970,3118.760,3064.030,3066.800,147222846.000,
2018-04-18,3091.910,3096.890,3041.620,3091.400,159290503.000,
2018-04-19,3094.270,3127.440,3090.290,3117.380,160056805.000,
2018-04-20,3105.460,3111.170,3065.920,3071.540,155147091.000,
2018-04-23,3063.440,3085.060,3045.940,3068.010,131686340.000,
2018-04-24,3069.750,3136.040,3069.750,3128.930,162274806.000,
2018-04-25,3112.400,3122.910,3107.000,3117.970,127311053.000,
