交易日期,策略总资产,策略涨跌幅,策略累计收益率,策略仓位比例,基准总资产,基准涨跌幅,基准累计收益率,调仓日期
2016-06-17,3357.2370,-0.0006,0.3357,0.7667,2885.1000,0.0043,0.8919,3
2016-06-20,3352.5060,-0.0014,0.3353,0.0000,2888.8100,0.0013,0.8931,3
2016-06-21,3347.3400,-0.0015,0.3347,0.7717,2878.5600,-0.0035,0.8899,3
2016-06-22,3336.6000,-0.0032,0.3337,0.0000,2905.5500,0.0094,0.8982,3
2016-06-23,3328.3980,-0.0025,0.3328,0.7806,2891.9600,-0.0047,0.8940,3
2016-06-24,3314.6220,-0.0041,0.3315,0.0000,2854.2900,-0.0130,0.8824,3
2016-06-27,3321.4800,0.0021,0.3321,0.7777,2895.7000,0.0145,0.8952,3
2016-06-28,3304.7580,-0.0050,0.3305,0.0000,2912.5600,0.0058,0.9004,3
2016-06-29,3317.5800,0.0039,0.3318,0.7858,2931.5900,0.0065,0.9063,3
2016-06-30,3309.7590,-0.0024,0.3310,0.0000,2929.6100,-0.0007,0.9057,3
2016-07-01,3310.5450,0.0002,0.3311,0.7893,2932.4800,0.0010,0.9066,3
2016-07-04,3296.7240,-0.0042,0.3297,0.0000,2988.6000,0.0191,0.9239,3
2016-07-05,3294.4440,-0.0007,0.3294,0.8023,3006.3900,0.0060,0.9294,3
2016-07-06,3283.5240,-0.0033,0.3284,0.0000,3017.2900,0.0036,0.9328,3
2016-07-07,3275.2500,-0.0025,0.3275,0.8042,3016.8500,-0.0001,0.9327,3
2016-07-08,3270.3390,-0.0015,0.3270,0.0000,2988.0900,-0.0095,0.9238,3
2016-07-11,3265.0890,-0.0016,0.3265,0.8040,2994.9200,0.0023,0.9259,3
2016-07-12,3257.2140,-0.0024,0.3257,0.0000,3049.3800,0.0182,0.9427,3
2016-07-13,3284.8860,0.0085,0.3285,0.8210,3060.6900,0.0037,0.9462,3
2016-07-14,3270.8130,-0.0043,0.3271,0.0000,3054.0200,-0.0022,0.9441,3
2016-07-15,3277.4430,0.0020,0.3277,0.8229,3054.3000,0.0001,0.9442,3
2016-07-18,3269.3520,-0.0025,0.3269,0.0000,3043.5600,-0.0035,0.9409,3
2016-07-19,3242.9280,-0.0081,0.3243,0.8298,3036.6000,-0.0023,0.9388,3
2016-07-20,3231.8640,-0.0034,0.3232,0.0000,3027.9000,-0.0029,0.9361,3
2016-07-21,3238.4940,0.0021,0.3238,0.8328,3039.0100,0.0037,0.9395,3
2016-07-22,3230.4030,-0.0025,0.3230,0.0000,3012.8200,-0.0086,0.9314,3
2016-07-25,3240.0450,0.0030,0.3240,0.8315,3015.8300,0.0010,0.9323,3
2016-07-26,3228.9720,-0.0034,0.3229,0.0000,3050.1700,0.0114,0.9430,3
2016-07-27,3190.5000,-0.0119,0.3190,0.8472,2992.0000,-0.0191,0.9250,3
2016-07-28,3173.4180,-0.0054,0.3173,0.0000,2994.3200,0.0008,0.9257,3
2016-07-29,3203.9700,0.0096,0.3204,0.8614,2979.3400,-0.0050,0.9211,3
2016-08-01,3189.7080,-0.0045,0.3190,0.0000,2953.3900,-0.0087,0.9130,3
2016-08-02,3187.1640,-0.0008,0.3187,0.8707,2971.2800,0.0061,0.9186,3
2016-08-03,3166.8750,-0.0064,0.3167,0.0000,2978.4600,0.0024,0.9208,3
2016-08-04,3107.3730,-0.0188,0.3107,0.8679,2982.4300,0.0013,0.9220,3
2016-08-05,3099.2820,-0.0026,0.3099,0.0000,2976.7000,-0.0019,0.9202,3
2016-08-08,3114.8580,0.0050,0.3115,0.8774,3004.2800,0.0093,0.9288,3
2016-08-09,3100.6770,-0.0046,0.3101,0.0000,3025.6800,0.0071,0.9354,3
2016-08-10,3092.1870,-0.0027,0.3092,0.8868,3018.7500,-0.0023,0.9332,3
2016-08-11,3083.9610,-0.0027,0.3084,0.0000,3002.6400,-0.0053,0.9283,3
2016-08-12,3168.4410,0.0274,0.3168,0.8995,3050.6700,0.0160,0.9431,3
2016-08-15,3174.8460,0.0020,0.3175,0.0000,3125.2000,0.0244,0.9662,3
2016-08-16,3121.0380,-0.0169,0.3121,0.9151,3110.0400,-0.0049,0.9615,3
2016-08-17,3112.4700,-0.0027,0.3112,0.0000,3109.5500,-0.0002,0.9613,3
2016-08-18,3088.7340,-0.0076,0.3089,0.9227,3104.1100,-0.0017,0.9596,3
2016-08-19,3077.1930,-0.0037,0.3077,0.0000,3108.1000,0.0013,0.9609,3
2016-08-22,3041.4930,-0.0116,0.3041,0.9272,3084.8100,-0.0075,0.9537,3
2016-08-23,3027.0510,-0.0047,0.3027,0.0000,3089.7100,0.0016,0.9552,3
2016-08-24,3027.4050,0.0001,0.3027,0.9345,3085.8800,-0.0012,0.9540,3
2016-08-25,3015.9270,-0.0038,0.3016,0.0000,3068.3300,-0.0057,0.9486,3
2016-08-26,3010.2570,-0.0019,0.3010,0.9418,3070.3100,0.0006,0.9492,3
2016-08-29,2989.7880,-0.0068,0.2990,0.0000,3070.0300,-0.0001,0.9491,3
2016-08-30,2999.1360,0.0031,0.2999,0.9473,3074.6800,0.0015,0.9505,3
2016-08-31,2987.6220,-0.0038,0.2988,0.0000,3085.4900,0.0035,0.9539,3
2016-09-01,2969.9280,-0.0059,0.2970,0.9546,3063.3100,-0.0072,0.9470,3
2016-09-02,2955.4410,-0.0049,0.2955,0.0000,3067.3500,0.0013,0.9483,3
2016-09-05,2937.7650,-0.0060,0.2938,0.9620,3072.1000,0.0015,0.9497,3
2016-09-06,2929.2870,-0.0029,0.2929,0.0000,3090.7100,0.0061,0.9555,3
2016-09-07,2920.6410,-0.0030,0.2921,0.9655,3091.9300,0.0004,0.9559,3
2016-09-08,2909.1900,-0.0039,0.2909,0.0000,3095.9500,0.0013,0.9571,3
2016-09-09,2897.5500,-0.0040,0.2898,0.9712,3078.8500,-0.0055,0.9518,3
2016-09-12,2862.1890,-0.0122,0.2862,0.0000,3021.9800,-0.0185,0.9342,3
2016-09-13,2859.6810,-0.0009,0.2860,0.9641,3023.5100,0.0005,0.9347,3
2016-09-14,2845.4280,-0.0050,0.2845,0.0000,3002.8500,-0.0068,0.9283,3
2016-09-19,2860.9980,0.0055,0.2861,0.9563,3026.0500,0.0077,0.9355,3
2016-09-20,2852.7900,-0.0029,0.2853,0.0000,3023.0000,-0.0010,0.9346,3
2016-09-21,2847.3420,-0.0019,0.2847,0.9567,3025.8700,0.0009,0.9354,3
2016-09-22,2845.1520,-0.0008,0.2845,0.0000,3042.3100,0.0054,0.9405,3
2016-09-23,2836.6560,-0.0030,0.2837,0.9677,3033.9000,-0.0028,0.9379,3
2016-09-26,2822.4390,-0.0050,0.2822,0.0000,2980.4300,-0.0176,0.9214,3
2016-09-27,2823.0150,0.0002,0.2823,0.9628,2998.1700,0.0060,0.9269,3
2016-09-28,2814.8610,-0.0029,0.2815,0.0000,2987.8600,-0.0034,0.9237,3
2016-09-29,2812.4310,-0.0009,0.2812,0.9664,2998.4800,0.0036,0.9270,3
2016-09-30,2804.2770,-0.0029,0.2804,0.0000,3004.7000,0.0021,0.9289,3
2016-10-10,2804.8170,0.0002,0.2805,0.9755,3048.1400,0.0145,0.9423,3
2016-10-11,2799.6000,-0.0019,0.2800,0.0000,3065.2500,0.0056,0.9476,3
2016-10-12,2791.1160,-0.0030,0.2791,0.9813,3058.5000,-0.0022,0.9455,3
2016-10-13,2767.9440,-0.0083,0.2768,0.0000,3061.3500,0.0009,0.9464,3
2016-10-14,2771.5080,0.0013,0.2772,0.9839,3063.8100,0.0008,0.9472,3
2016-10-17,2760.3360,-0.0040,0.2760,0.0000,3041.1700,-0.0074,0.9402,3
2016-10-18,2772.9180,0.0046,0.2773,0.9834,3083.8800,0.0140,0.9534,3
2016-10-19,2764.7370,-0.0030,0.2765,0.0000,3084.7200,0.0003,0.9536,3
2016-10-20,2756.2890,-0.0031,0.2756,0.9872,3084.4600,-0.0001,0.9536,3
2016-10-21,2751.1170,-0.0019,0.2751,0.0000,3090.9400,0.0021,0.9556,3
2016-10-24,2778.6390,0.0100,0.2779,0.9976,3128.2500,0.0121,0.9671,3
2016-10-25,2773.3140,-0.0019,0.2773,0.0000,3131.9400,0.0012,0.9682,3
2016-10-26,2746.7820,-0.0096,0.2747,0.9994,3116.3100,-0.0050,0.9634,3
2016-10-27,2741.5380,-0.0019,0.2742,0.0000,3112.3500,-0.0013,0.9622,3
2016-10-28,2738.5380,-0.0011,0.2739,0.6697,3104.2700,-0.0026,0.9597,3
2016-10-31,2727.7080,-0.0040,0.2728,0.0000,3100.4900,-0.0012,0.9585,3
2016-11-01,2722.7080,-0.0018,0.2723,0.6714,3122.4400,0.0071,0.9653,3
2016-11-02,2715.8800,-0.0025,0.2716,0.0000,3102.7300,-0.0063,0.9592,3
2016-11-03,2724.8800,0.0033,0.2725,0.6701,3128.9400,0.0084,0.9673,3
2016-11-04,2714.0580,-0.0040,0.2714,0.0000,3125.3200,-0.0012,0.9662,3
2016-11-07,2713.0580,-0.0004,0.2713,0.6723,3133.3300,0.0026,0.9687,3
2016-11-08,2706.2340,-0.0025,0.2706,0.0000,3147.8900,0.0046,0.9732,3
2016-11-09,2687.2340,-0.0070,0.2687,0.6750,3128.3700,-0.0062,0.9671,3
2016-11-10,2686.4140,-0.0003,0.2686,0.0000,3171.2800,0.0137,0.9804,3
2016-11-11,2689.4140,0.0011,0.2689,0.6827,3196.0400,0.0078,0.9881,3
2016-11-14,2678.5820,-0.0040,0.2679,0.0000,3210.3700,0.0045,0.9925,3
2016-11-15,2679.5820,0.0004,0.2680,0.6889,3206.9900,-0.0011,0.9914,3
2016-11-16,2672.7360,-0.0026,0.2673,0.0000,3205.0600,-0.0006,0.9908,3
2016-11-17,2665.7360,-0.0026,0.2666,0.6910,3208.4500,0.0011,0.9919,3
2016-11-18,2658.8940,-0.0026,0.2659,0.0000,3192.8600,-0.0049,0.9871,3
2016-11-21,2665.8940,0.0026,0.2666,0.6932,3218.1500,0.0079,0.9949,3
2016-11-22,2659.0460,-0.0026,0.2659,0.0000,3248.3500,0.0094,1.0042,3
2016-11-23,2676.0460,0.0064,0.2676,0.7063,3241.1400,-0.0022,1.0020,3
2016-11-24,2667.1580,-0.0033,0.2667,0.0000,3241.7400,0.0002,1.0022,3
2016-11-25,2690.1580,0.0086,0.2690,0.7152,3261.9400,0.0062,1.0084,3
2016-11-28,2697.2200,0.0026,0.2697,0.0000,3277.0000,0.0046,1.0131,3
2016-11-29,2698.2200,0.0004,0.2698,0.7131,3282.9200,0.0018,1.0149,3
2016-11-30,2697.2900,-0.0003,0.2697,0.0000,3250.0300,-0.0100,1.0047,3
2016-12-01,2698.2900,0.0004,0.2698,0.7116,3273.3100,0.0072,1.0119,3
2016-12-02,2691.3700,-0.0026,0.2691,0.0000,3243.8400,-0.0090,1.0028,3
2016-12-05,2678.3700,-0.0048,0.2678,0.7064,3204.7100,-0.0121,0.9907,3
2016-12-06,2675.4740,-0.0011,0.2675,0.0000,3199.6500,-0.0016,0.9892,3
2016-12-07,2670.4740,-0.0019,0.2670,0.7100,3222.2400,0.0071,0.9962,3
2016-12-08,2667.5740,-0.0011,0.2668,0.0000,3215.3700,-0.0021,0.9940,3
2016-12-09,2692.5740,0.0094,0.2693,0.7168,3232.8800,0.0054,0.9994,3
2016-12-12,2685.6440,-0.0026,0.2686,0.0000,3152.9700,-0.0247,0.9747,3
2016-12-13,2668.6440,-0.0063,0.2669,0.7060,3155.0400,0.0007,0.9754,3
2016-12-14,2661.7600,-0.0026,0.2662,0.0000,3140.5300,-0.0046,0.9709,3
2016-12-15,2632.7600,-0.0109,0.2633,0.7027,3117.6800,-0.0073,0.9638,3
2016-12-16,2623.9120,-0.0034,0.2624,0.0000,3122.9800,0.0017,0.9655,3
2016-12-19,2614.9120,-0.0034,0.2615,0.7037,3118.0800,-0.0016,0.9640,3
2016-12-20,2608.0720,-0.0026,0.2608,0.0000,3102.8800,-0.0049,0.9593,3
2016-12-21,2611.0720,0.0012,0.2611,0.7016,3137.4300,0.0111,0.9699,3
2016-12-22,2602.2420,-0.0034,0.2602,0.0000,3139.5600,0.0007,0.9706,3
2016-12-23,2585.2420,-0.0065,0.2585,0.7024,3110.1500,-0.0094,0.9615,3
2016-12-26,2574.4300,-0.0042,0.2574,0.0000,3122.5700,0.0040,0.9653,3
2016-12-27,2561.4300,-0.0050,0.2561,0.7090,3114.6600,-0.0025,0.9629,3
2016-12-28,2554.6140,-0.0027,0.2555,0.0000,3102.2400,-0.0040,0.9591,3
2016-12-29,2551.6140,-0.0012,0.2552,0.7117,3096.1000,-0.0020,0.9572,3
2016-12-30,2544.7980,-0.0027,0.2545,0.0000,3103.6400,0.0024,0.9595,3
2017-01-03,2549.7980,0.0020,0.2550,0.7185,3135.9200,0.0104,0.9695,3
2017-01-04,2540.9680,-0.0035,0.2541,0.0000,3158.7900,0.0073,0.9765,3
2017-01-05,2535.9680,-0.0020,0.2536,0.7232,3165.4100,0.0021,0.9786,3
2017-01-06,2529.1340,-0.0027,0.2529,0.0000,3154.3200,-0.0035,0.9752,3
2017-01-09,2528.1340,-0.0004,0.2528,0.7239,3171.2400,0.0054,0.9804,3
2017-01-10,2521.3040,-0.0027,0.2521,0.0000,3161.6700,-0.0030,0.9774,3
2017-01-11,2516.3040,-0.0020,0.2516,0.7265,3136.7500,-0.0079,0.9697,3
2017-01-12,2507.4780,-0.0035,0.2507,0.0000,3119.2900,-0.0056,0.9643,3
2017-01-13,2506.4780,-0.0004,0.2506,0.7309,3112.7600,-0.0021,0.9623,3
2017-01-16,2497.6480,-0.0035,0.2498,0.0000,3103.4300,-0.0030,0.9594,3
2017-01-17,2498.6480,0.0004,0.2499,0.7324,3108.7700,0.0017,0.9611,3
2017-01-18,2489.8200,-0.0035,0.2490,0.0000,3113.0100,0.0014,0.9624,3
2017-01-19,2490.8200,0.0004,0.2491,0.7371,3101.3000,-0.0038,0.9588,3
2017-01-20,2481.9860,-0.0035,0.2482,0.0000,3123.1400,0.0070,0.9655,3
2017-01-23,2476.9860,-0.0020,0.2477,0.7445,3136.7700,0.0044,0.9697,3
2017-01-24,2472.1400,-0.0020,0.2472,0.0000,3142.5500,0.0018,0.9715,3
2017-01-25,2465.1400,-0.0028,0.2465,0.7513,3149.5500,0.0022,0.9737,3
2017-01-26,2460.2860,-0.0020,0.2460,0.0000,3159.1700,0.0031,0.9767,3
2017-02-03,2439.2860,-0.0085,0.2439,0.7592,3140.1700,-0.0060,0.9708,3
2017-02-06,2432.4340,-0.0028,0.2432,0.0000,3156.9800,0.0054,0.9760,3
2017-02-07,2425.4340,-0.0029,0.2425,0.7669,3153.0900,-0.0012,0.9748,3
2017-02-08,2416.5760,-0.0037,0.2417,0.0000,3166.9800,0.0044,0.9791,3
2017-02-09,2413.5760,-0.0012,0.2414,0.7715,3183.1800,0.0051,0.9841,3
2017-02-10,2408.7120,-0.0020,0.2409,0.0000,3196.7000,0.0042,0.9883,3
2017-02-13,2417.7120,0.0037,0.2418,0.7784,3216.8400,0.0063,0.9945,3
2017-02-14,2410.8300,-0.0028,0.2411,0.0000,3217.9300,0.0003,0.9948,3
2017-02-15,2415.8300,0.0021,0.2416,0.7823,3212.9900,-0.0015,0.9933,3
2017-02-16,2408.9400,-0.0029,0.2409,0.0000,3229.6200,0.0052,0.9984,3
2017-02-17,2389.9400,-0.0079,0.2390,0.7858,3202.0800,-0.0085,0.9899,3
2017-02-20,2385.0600,-0.0020,0.2385,0.0000,3239.9600,0.0118,1.0016,3
2017-02-21,2384.0600,-0.0004,0.2384,0.8028,3253.3300,0.0041,1.0058,3
2017-02-22,2377.1460,-0.0029,0.2377,0.0000,3261.2200,0.0024,1.0082,3
2017-02-23,2364.1460,-0.0055,0.2364,0.8045,3251.3800,-0.0030,1.0052,3
2017-02-24,2355.2460,-0.0038,0.2355,0.0000,3253.4300,0.0006,1.0058,3
2017-02-27,2336.2460,-0.0081,0.2336,0.8073,3228.6600,-0.0076,0.9981,3
2017-02-28,2329.3600,-0.0029,0.2329,0.0000,3241.7300,0.0040,1.0022,3
2017-03-01,2324.3600,-0.0021,0.2324,0.8166,3246.9300,0.0016,1.0038,3
2017-03-02,2321.4580,-0.0012,0.2321,0.0000,3230.0300,-0.0052,0.9986,3
2017-03-03,2314.4580,-0.0030,0.2314,0.8123,3218.3100,-0.0036,0.9949,3
2017-03-06,2307.5780,-0.0030,0.2308,0.0000,3233.8700,0.0048,0.9997,3
2017-03-07,2304.5780,-0.0013,0.2305,0.8201,3242.4100,0.0026,1.0024,3
2017-03-08,2293.6920,-0.0047,0.2294,0.0000,3240.6600,-0.0005,1.0018,3
2017-03-09,2282.6920,-0.0048,0.2283,0.8218,3216.7500,-0.0074,0.9945,3
2017-03-10,2275.8160,-0.0030,0.2276,0.0000,3212.7600,-0.0012,0.9932,3
2017-03-13,2280.8160,0.0022,0.2281,0.8278,3237.0200,0.0076,1.0007,3
2017-03-14,2271.9300,-0.0039,0.2272,0.0000,3239.3300,0.0007,1.0014,3
2017-03-15,2278.9300,0.0031,0.2279,0.8320,3241.7600,0.0008,1.0022,3
2017-03-16,2272.0340,-0.0030,0.2272,0.0000,3268.9400,0.0084,1.0106,3
2017-03-17,2239.0340,-0.0145,0.2239,0.8316,3237.4500,-0.0096,1.0009,3
2017-03-20,2228.1760,-0.0048,0.2228,0.0000,3250.8100,0.0041,1.0050,3
2017-03-21,2221.1760,-0.0031,0.2221,0.8320,3261.6100,0.0033,1.0083,3
2017-03-22,2206.3360,-0.0067,0.2206,0.0000,3245.2200,-0.0050,1.0033,3
2017-03-23,2209.3360,0.0014,0.2209,0.8328,3248.5500,0.0010,1.0043,3
2017-03-24,2202.4960,-0.0031,0.2202,0.0000,3269.4500,0.0064,1.0107,3
2017-03-27,2201.4960,-0.0005,0.2201,0.8303,3266.9600,-0.0008,1.0100,3
2017-03-28,2198.6640,-0.0013,0.2199,0.0000,3252.9500,-0.0043,1.0056,3
2017-03-29,2189.6640,-0.0041,0.2190,0.8321,3241.3100,-0.0036,1.0020,3
2017-03-30,2184.8400,-0.0022,0.2185,0.0000,3210.2400,-0.0096,0.9924,3
2017-03-31,2197.8400,0.0060,0.2198,0.8345,3222.5100,0.0038,0.9962,3
2017-04-05,2189.0080,-0.0040,0.2189,0.0000,3270.3100,0.0148,1.0110,3
2017-04-06,2184.0080,-0.0023,0.2184,0.8425,3281.0000,0.0033,1.0143,3
2017-04-07,2175.1700,-0.0040,0.2175,0.0000,3286.6200,0.0017,1.0161,3
2017-04-10,2166.1700,-0.0041,0.2166,0.8476,3269.3900,-0.0052,1.0107,3
2017-04-11,2157.3360,-0.0041,0.2157,0.0000,3288.9700,0.0060,1.0168,3
2017-04-12,2144.3360,-0.0060,0.2144,0.8506,3273.8300,-0.0046,1.0121,3
2017-04-13,2135.5140,-0.0041,0.2136,0.0000,3275.9600,0.0007,1.0128,3
2017-04-14,2124.5140,-0.0052,0.2125,0.8548,3246.0700,-0.0091,1.0035,3
2017-04-17,2117.6980,-0.0032,0.2118,0.0000,3222.1700,-0.0074,0.9961,3
2017-04-18,2104.6980,-0.0061,0.2105,0.8600,3196.7100,-0.0079,0.9883,3
2017-04-19,2093.8920,-0.0051,0.2094,0.0000,3170.6900,-0.0081,0.9802,3
2017-04-20,2092.8920,-0.0005,0.2093,0.8524,3172.1000,0.0004,0.9807,3
2017-04-21,2086.1080,-0.0032,0.2086,0.0000,3173.1500,0.0003,0.9810,3
2017-04-24,2073.1080,-0.0062,0.2073,0.8615,3129.5300,-0.0137,0.9675,3
2017-04-25,2066.3220,-0.0033,0.2066,0.0000,3134.5700,0.0016,0.9691,3
2017-04-26,2059.3220,-0.0034,0.2059,0.8731,3140.8500,0.0020,0.9710,3
2017-04-27,2048.5280,-0.0052,0.2049,0.0000,3152.1900,0.0036,0.9745,3
2017-04-28,2049.5280,0.0005,0.2050,0.8773,3154.6600,0.0008,0.9753,3
2017-05-02,2036.7360,-0.0062,0.2037,0.0000,3143.7100,-0.0035,0.9719,3
2017-05-03,2029.7360,-0.0034,0.2030,0.8779,3135.3500,-0.0027,0.9693,3
2017-05-04,2018.9580,-0.0053,0.2019,0.0000,3127.3700,-0.0025,0.9668,3
2017-05-05,1991.9580,-0.0134,0.1992,0.8665,3103.0400,-0.0078,0.9593,3
2017-05-08,1979.2380,-0.0064,0.1979,0.0000,3078.6100,-0.0079,0.9518,3
2017-05-09,1990.2380,0.0056,0.1990,0.8682,3080.5300,0.0006,0.9523,3
2017-05-10,1981.5120,-0.0044,0.1982,0.0000,3052.7800,-0.0090,0.9438,3
2017-05-11,1986.5120,0.0025,0.1987,0.8759,3061.5000,0.0029,0.9465,3
2017-05-12,1975.7760,-0.0054,0.1976,0.0000,3083.5100,0.0072,0.9533,3
2017-05-15,1964.7760,-0.0056,0.1965,0.9019,3090.2300,0.0022,0.9553,3
2017-05-16,1954.0080,-0.0055,0.1954,0.0000,3112.9600,0.0074,0.9624,3
2017-05-17,1941.0080,-0.0067,0.1941,0.9037,3104.4400,-0.0027,0.9597,3
2017-05-18,1924.2640,-0.0086,0.1924,0.0000,3090.1400,-0.0046,0.9553,3
2017-05-19,1909.2640,-0.0078,0.1909,0.9103,3090.6300,0.0002,0.9555,3
2017-05-22,1900.5280,-0.0046,0.1901,0.0000,3075.6800,-0.0048,0.9508,3
2017-05-23,1919.5280,0.0100,0.1920,0.9159,3061.9500,-0.0045,0.9466,3
2017-05-24,1910.7720,-0.0046,0.1911,0.0000,3064.0800,0.0007,0.9473,3
2017-05-25,1967.7720,0.0298,0.1968,0.9249,3107.8300,0.0143,0.9608,3
2017-05-26,1956.9560,-0.0055,0.1957,0.0000,3110.0600,0.0007,0.9615,3
2017-05-31,1971.9560,0.0077,0.1972,0.9331,3117.1800,0.0023,0.9637,3
2017-06-01,1965.1160,-0.0035,0.1965,0.0000,3102.6200,-0.0047,0.9592,3
2017-06-02,1958.1160,-0.0036,0.1958,0.9366,3105.5400,0.0009,0.9601,3
2017-06-05,1943.2900,-0.0076,0.1943,0.0000,3091.6600,-0.0045,0.9558,3
2017-06-06,1944.2900,0.0005,0.1944,0.9299,3102.1300,0.0034,0.9590,3
2017-06-07,1933.4860,-0.0056,0.1933,0.0000,3140.3200,0.0123,0.9708,3
2017-06-08,1932.4860,-0.0005,0.1932,0.9449,3150.3300,0.0032,0.9739,3
2017-06-09,1929.6560,-0.0015,0.1930,0.0000,3158.4000,0.0026,0.9764,3
2017-06-12,1916.6560,-0.0067,0.1917,0.9506,3139.8800,-0.0059,0.9707,3
2017-06-13,1909.8340,-0.0036,0.1910,0.0000,3153.7400,0.0044,0.9750,3
2017-06-14,1896.8340,-0.0068,0.1897,0.9574,3130.6700,-0.0073,0.9678,3
2017-06-15,1890.0180,-0.0036,0.1890,0.0000,3132.4900,0.0006,0.9684,3
2017-06-16,1881.0180,-0.0048,0.1881,0.9591,3123.1700,-0.0030,0.9655,3
2017-06-19,1876.2120,-0.0026,0.1876,0.0000,3144.3700,0.0068,0.9721,3
2017-06-20,1871.2120,-0.0027,0.1871,0.9748,3140.0100,-0.0014,0.9707,3
2017-06-21,1874.3780,0.0017,0.1874,0.0000,3156.2100,0.0052,0.9757,3
2017-06-22,1889.3780,0.0080,0.1889,0.9792,3147.4500,-0.0028,0.9730,3
2017-06-23,1878.5320,-0.0057,0.1879,0.0000,3157.8700,0.0033,0.9763,3
2017-06-26,1881.5320,0.0016,0.1882,0.9886,3185.4400,0.0087,0.9848,3
2017-06-27,1874.6720,-0.0036,0.1875,0.0000,3191.2000,0.0018,0.9866,3
2017-06-28,1877.6720,0.0016,0.1878,0.5022,3173.2000,-0.0056,0.9810,3
2017-06-29,1871.6720,-0.0032,0.1872,0.0000,3188.0600,0.0047,0.9856,3
2017-06-30,1865.6720,-0.0032,0.1866,0.5033,3192.4300,0.0014,0.9869,3
2017-07-03,1860.6720,-0.0027,0.1861,0.0000,3195.9100,0.0011,0.9880,3
2017-07-04,1849.6720,-0.0059,0.1850,0.5050,3182.8000,-0.0041,0.9840,3
2017-07-05,1838.6720,-0.0059,0.1839,0.0000,3207.1300,0.0076,0.9915,3
2017-07-06,1837.6720,-0.0005,0.1838,0.5115,3212.4400,0.0017,0.9931,3
2017-07-07,1828.6720,-0.0049,0.1829,0.0000,3217.9600,0.0017,0.9948,3
2017-07-10,1837.6720,0.0049,0.1838,0.5219,3212.6300,-0.0017,0.9932,3
2017-07-11,1833.6720,-0.0022,0.1834,0.0000,3203.0400,-0.0030,0.9902,3
2017-07-12,1835.6720,0.0011,0.1836,0.5633,3197.5400,-0.0017,0.9885,3
2017-07-13,1825.6420,-0.0055,0.1826,0.0000,3218.1600,0.0064,0.9949,3
2017-07-14,1829.6420,0.0022,0.1830,0.5957,3222.4200,0.0013,0.9962,3
2017-07-17,1828.5470,-0.0006,0.1829,0.0000,3176.4600,-0.0143,0.9820,3
2017-07-18,1853.5470,0.0137,0.1854,0.5962,3187.5700,0.0035,0.9854,3
2017-07-19,1841.4480,-0.0065,0.1841,0.0000,3230.9800,0.0136,0.9989,3
2017-07-20,1825.4480,-0.0087,0.1825,0.6009,3244.8600,0.0043,1.0031,3
2017-07-21,1805.3650,-0.0110,0.1805,0.0000,3237.9800,-0.0021,1.0010,3
2017-07-24,1813.3650,0.0044,0.1813,0.6038,3250.6000,0.0039,1.0049,3
2017-07-25,1810.2670,-0.0017,0.1810,0.0000,3243.6900,-0.0021,1.0028,3
2017-07-26,1787.2670,-0.0127,0.1787,0.6009,3247.6700,0.0012,1.0040,3
2017-07-27,1779.1950,-0.0045,0.1779,0.0000,3249.7800,0.0006,1.0047,3
2017-07-28,1787.1950,0.0045,0.1787,0.6009,3253.2400,0.0011,1.0057,3
2017-07-31,1787.1150,-0.0000,0.1787,0.0000,3273.0300,0.0061,1.0119,3
2017-08-01,1822.1150,0.0196,0.1822,0.6059,3292.6400,0.0060,1.0179,3
2017-08-02,1817.0100,-0.0028,0.1817,0.0000,3285.0600,-0.0023,1.0156,3
2017-08-03,1799.0100,-0.0099,0.1799,0.6120,3272.9300,-0.0037,1.0118,3
2017-08-04,1791.9100,-0.0039,0.1792,0.0000,3262.0800,-0.0033,1.0085,3
2017-08-07,1780.9100,-0.0061,0.1781,0.6177,3279.4600,0.0053,1.0138,3
2017-08-08,1774.8100,-0.0034,0.1775,0.0000,3281.8700,0.0007,1.0146,3
2017-08-09,1746.8100,-0.0158,0.1747,0.6143,3275.5700,-0.0019,1.0126,3
2017-08-10,1737.7400,-0.0052,0.1738,0.0000,3261.7500,-0.0042,1.0084,3
2017-08-11,1686.7400,-0.0293,0.1687,0.5940,3208.5400,-0.0163,0.9919,3
2017-08-14,1691.7270,0.0030,0.1692,0.0000,3237.3600,0.0090,1.0008,3
2017-08-15,1693.7270,0.0012,0.1694,0.6087,3251.2600,0.0043,1.0051,3
2017-08-16,1685.6980,-0.0047,0.1686,0.0000,3246.4500,-0.0015,1.0036,3
2017-08-17,1687.6980,0.0012,0.1688,0.6174,3268.4300,0.0068,1.0104,3
2017-08-18,1675.6620,-0.0071,0.1676,0.0000,3268.7200,0.0001,1.0105,3
2017-08-21,1673.6620,-0.0012,0.1674,0.6250,3286.9100,0.0056,1.0161,3
2017-08-22,1669.6140,-0.0024,0.1670,0.0000,3290.2300,0.0010,1.0172,3
2017-08-23,1691.6140,0.0132,0.1692,0.6444,3287.7000,-0.0008,1.0164,3
2017-08-24,1684.5250,-0.0042,0.1685,0.0000,3271.5100,-0.0049,1.0114,3
2017-08-25,1696.5250,0.0071,0.1697,0.6549,3331.5200,0.0183,1.0299,3
2017-08-28,1689.4150,-0.0042,0.1689,0.0000,3362.6500,0.0093,1.0396,3
2017-08-29,1721.4150,0.0189,0.1721,0.6779,3365.2300,0.0008,1.0404,3
